fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2025-2026,May,31,UTTAR PRADESH,3168,KANNAUJ,293132,285.81619380059,15,23,47.11449,545,126,12342,115882,30585,37980,134,19,0,378.3240117,7682,8191,89082,114279,0,140062,174375,12887,331.2095217,45077,22,74.92,84.38,100.14,NA
2025-2026,May,31,UTTAR PRADESH,3170,KAUSHAMBI,219621,265.492619360551,14,19,13.6562,769,115,11116,72281,27729,49126,77,69,0,205.5569202,5119,5493,76014,105982,0,141616,187392,11885,191.9007202,36244,39,38.08,71.16,100.03,NA
2025-2026,May,31,UTTAR PRADESH,3175,BALRAMPUR,658228,301.316781168532,13,60,31.2435,663,291,20966,78252,19553,45132,1860,3714,0,267.0299076,5779,6264,129883,178858,0,183716,246287,21629,235.7864076,35878,20,38.46,70.28,100,NA
2025-2026,May,31,UTTAR PRADESH,3112,SAHARANPUR,150242,320.320840582922,10,5,41.86809,505,207,13388,72188,30529,65871,73,276,0,273.1012984,7216,7913,85036,127175,0,164044,226882,13893,231.2332084,27261,21,62.15,57.61,100.09,NA
2025-2026,May,31,UTTAR PRADESH,3120,AGRA,387337,306.856760411803,14,29,64.69106,144,303,14470,126371,33942,50739,480,710,0,452.4690167,8807,10872,117414,168582,0,185592,256861,14614,387.7779567,52839,25,41.91,67.71,100.3,NA
2025-2026,May,31,UTTAR PRADESH,3126,PILIBHIT,436976,284.535527624537,12,124,99.82354,1878,188,15782,84653,14930,38861,315,576,0,340.6914002,6726,7502,137240,214724,0,247806,364433,17660,240.8678602,24875,21,22.59,47.01,100.1,NA
2025-2026,May,31,UTTAR PRADESH,3129,SITAPUR,971895,297.998890180207,14,404,161.82863,5229,339,35989,508524,189187,187344,750,379,0,1677.2245063,34383,39032,321818,469635,0,667890,927731,41218,1515.3958763,171768,32,47.23,78.77,100.1,NA
2025-2026,May,31,UTTAR PRADESH,3131,UNNAO,315660,289.830620578429,12,42,33.75496,796,237,19636,147572,45734,59816,292,283,0,461.4638034,11870,12433,121561,161612,0,272241,351117,20432,427.7088434,57074,24,38.62,56.08,100,NA
2025-2026,May,31,UTTAR PRADESH,3135,ETAWAH,141866,316.901008888143,13,17,49.213,419,130,10180,59630,13943,35852,30,133,0,238.1810716,4262,4436,77411,97563,0,137281,165517,10599,188.9680716,21347,29,47.97,52.12,100.12,NA
2025-2026,May,31,UTTAR PRADESH,3141,HAMIRPUR,709810,242.254375948997,18,35,19.55254,218,101,14193,215359,38205,40393,111,72,0,541.2691415,11842,15388,112784,182218,0,178073,285713,14411,521.7166015,94442,41,52.52,91.39,100,NA
2025-2026,May,31,UTTAR PRADESH,3146,BAHRAICH,2297207,264.42774564165,17,139,104.2428,2570,172,35665,738525,137575,69020,8347,2312,0,2057.10780849999,42339,46381,272626,338903,0,430537,523311,38235,1952.86500849999,341149,54,40.15,79.17,100.21,NA
2025-2026,May,31,UTTAR PRADESH,3153,BASTI,2238155,328.423776464379,14,39,54.49342,2440,285,25096,248211,68809,94998,50,46,0,869.6773598,16585,17660,281609,354688,0,409682,509783,27536,815.1839398,127779,16,56.3,82.16,100.02,NA
2025-2026,May,31,UTTAR PRADESH,3157,AZAMGARH,1979393,271.377010375931,16,62,180.74051,1859,601,29777,889366,298574,140284,1924,815,71.18463,2665.4600021,54814,58108,268208,365827,0,461983,640269,31636,2413.5348621,448446,24,71.51,91.31,100,NA
2025-2026,May,31,UTTAR PRADESH,3161,VARANASI,270176,309.912653135926,11,33,29.86531,1254,146,10453,79227,27241,44102,708,815,0,275.3998077,6871,7730,76980,120175,0,160506,227293,11707,245.5344977,41466,21,46.44,53.39,100,NA
2025-2026,May,31,UTTAR PRADESH,3163,SONBHADRA,525062,274.800700649706,15,68,123.15528,854,72,17550,129751,38687,76815,37738,77613,0,479.7119371,8124,9647,163741,255685,0,275360,415386,18404,356.5566571,71085,40,52.18,60.39,100.02,NA
2025-2026,May,31,UTTAR PRADESH,3169,AURAIYA,283542,274.776115195235,17,29,44.6651,758,198,12399,290828,98933,43559,793,359,0,843.790980299997,16260,17198,84691,106398,0,139901,169952,13157,799.125880299997,114760,17,47.08,64.61,100,NA
2025-2026,May,31,UTTAR PRADESH,3175,BALRAMPUR,658228,301.708083363388,13,60,31.2435,592,291,20984,77636,19301,45048,1860,3713,0,265.4775876,5779,6264,129882,178502,0,183671,245718,21576,234.2340876,35416,20,38,70.82,100,NA
2025-2026,May,31,UTTAR PRADESH,3182,HAPUR,9253,209.640301318267,5,0,0.1214,58,255,1232,1593,433,4414,0,4,0,3.46097,279,292,8189,9677,0,16822,20501,1290,3.33957,708,6,43.35,100,100,NA
2025-2026,May,31,UTTAR PRADESH,3110,MORADABAD,223934,382.166955974486,14,30,13.7806,969,238,14625,105666,16875,30839,55,113,0,417.6011357,7512,8412,107334,147316,0,192047,265547,15594,403.8205357,35511,17,52.3,60.15,100,NA
2025-2026,May,31,UTTAR PRADESH,3112,SAHARANPUR,150242,317.689847500476,9,5,41.86809,508,203,13426,73574,31168,65875,79,276,0,275.6052184,7411,8118,85036,127180,0,164060,226907,13934,233.7371284,27955,21,62.54,58.06,100.09,NA
2025-2026,May,31,UTTAR PRADESH,3115,MEERUT,70211,261.173952008276,14,24,8.22709,1214,235,3853,44466,22993,11805,501,138,0,124.3606995,3173,3357,22370,26525,0,47723,55721,5067,116.1336095,16996,15,31.9,77.6,100.26,NA
2025-2026,May,31,UTTAR PRADESH,3118,ALIGARH,317850,282.430083989574,9,164,43.65802,352,174,17386,72509,14697,37284,106,200,0,248.4452496,7947,8677,117018,151407,0,196886,248359,17738,204.7872296,27638,21,24.82,28.4,100,NA
2025-2026,May,31,UTTAR PRADESH,3122,ETAH,94853,267.853148492628,11,61,74.85193,1116,158,12077,130094,22813,20847,121,53,0,423.312805,10863,11486,82828,104557,0,146812,183115,13193,348.460875,53027,10,56,62,100.79,NA
2025-2026,May,31,UTTAR PRADESH,3132,LUCKNOW,61422,312.691437624065,8,5,21.65094,299,258,10589,13098,8017,47632,44,223,0,62.6072645,1471,1584,49238,72816,0,130679,194407,10888,40.9563245,3470,12,52.02,49.66,100.02,NA
2025-2026,May,31,UTTAR PRADESH,3134,FARRUKHABAD,159112,254.470947224438,13,12,20.12551,626,302,10215,61411,11864,22042,7,8,0,176.3986634,4708,4910,69145,89206,0,113360,140328,10841,156.2731534,17288,17,66.42,88.72,100,NA
2025-2026,May,31,UTTAR PRADESH,3136,KANPUR DEHAT,203826,309.414441134835,12,26,57.26406,1155,226,14019,33908,8411,44664,0,106,0,162.1803087,2700,2885,78304,107054,0,158750,206297,15174,104.9162487,15812,27,19.87,29.47,100.05,NA
2025-2026,May,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,2250474,258.79632760001,14,84,61.33914,1608,250,22113,955525,234612,81363,35,16,0,2534.2027493,64965,69679,256626,345535,0,382140,505428,23721,2472.8636093,560813,14,76.02,93.53,100,NA
2025-2026,May,31,UTTAR PRADESH,3158,JAUNPUR,1813183,263.421256585058,14,263,78.00965,3097,416,36518,557702,190342,141258,75,28,0,1547.1152664,37753,39001,295253,392426,0,481261,637424,39615,1469.1056164,300126,37,63.73,77.13,100,NA
2025-2026,May,31,UTTAR PRADESH,3165,BAGHPAT,2435,244.723602484472,11,0,0.6096,50,238,1732,322,21,1520,0,4,0,1.39761,28,32,3523,4584,0,17521,21510,1782,0.78801,154,5,95.65,95.65,100,NA
2025-2026,May,31,UTTAR PRADESH,3168,KANNAUJ,293132,286.947603320936,15,21,47.11449,545,126,12338,114546,30257,37980,134,19,0,375.8014917,7591,8097,89081,114277,0,140052,174362,12883,328.6870017,44594,22,75.16,84.69,100.14,NA
2025-2026,May,31,UTTAR PRADESH,3170,KAUSHAMBI,219621,265.786789933657,14,19,13.6562,755,115,11124,72201,27687,49125,77,69,0,205.5569202,5118,5491,76014,105980,0,141570,187338,11879,191.9007202,36207,39,38.12,71.24,100.03,NA
2025-2026,May,31,UTTAR PRADESH,3175,BALRAMPUR,658228,301.316781168532,13,60,31.2435,652,291,20963,78252,19553,45116,1860,3714,0,267.0299076,5779,6264,129882,178757,0,183687,246085,21615,235.7864076,35878,20,38.46,70.28,100,NA
2025-2026,May,31,UTTAR PRADESH,3180,KASHGANJ,150908,506.403196159123,9,12,40.4372,450,152,7623,10206,2001,25477,0,87,0,92.1207102,1079,1155,79039,112160,0,114020,155227,8073,51.6835102,2630,9,4.9,9.79,100.02,NA
2025-2026,May,31,UTTAR PRADESH,3184,SAMBHAL,88469,273.781013333866,13,35,22.4527,456,247,14821,50023,13121,35161,25,55,0,159.4061763,3835,4066,90541,116632,0,149418,187730,15277,136.9534763,18055,11,22.96,27.46,100.41,NA
2025-2026,May,31,UTTAR PRADESH,3110,MORADABAD,223934,350.520847779466,14,35,13.7806,994,226,14653,134292,21651,30841,69,113,0,484.5020569,9480,10633,107334,147328,0,192255,265871,15647,470.7214569,43637,17,56.91,64.21,100,NA
2025-2026,May,31,UTTAR PRADESH,3111,RAMPUR,632733,264.796873913594,17,29,40.09731,1146,130,13087,434345,69216,34412,353,65,0,1190.229292,24621,27235,111425,145675,0,171698,217705,14233,1150.131982,132840,10,75.06,89.15,100.01,NA
2025-2026,May,31,UTTAR PRADESH,3122,ETAH,94853,262.748067224122,12,63,74.85193,1129,130,12165,151761,26418,20853,143,53,0,473.6010243,12493,13241,82837,104583,0,146981,183366,13294,398.7490943,59705,10,57.22,64.96,100.8,NA
2025-2026,May,31,UTTAR PRADESH,3125,BAREILLY,502069,271.075843738104,13,80,36.28835,1530,426,23317,210160,36985,53246,94,158,0,605.9813432,15491,17259,160311,235370,0,279881,384861,24847,569.6929932,48602,27,29.32,56.89,100.1,NA
2025-2026,May,31,UTTAR PRADESH,3126,PILIBHIT,436976,291.167607707672,12,140,99.82354,1943,161,15818,103637,18439,38888,468,585,0,401.5809136,8327,9321,137294,214871,0,248260,365173,17761,301.7573736,28300,21,25.42,48.99,100.1,NA
2025-2026,May,31,UTTAR PRADESH,3127,SHAHJAHANPUR,568112,280.867176511137,13,137,16.88633,1121,361,18294,116055,31608,66996,187,82,0,342.8467317,8813,9483,160944,226340,0,343262,447784,19415,325.9604017,39157,21,37.97,41.78,100,NA
2025-2026,May,31,UTTAR PRADESH,3129,SITAPUR,971895,293.16270052715,15,425,161.82863,5859,307,35768,562268,209263,187421,776,379,0,1810.188683,36623,41652,321990,469891,0,670063,930640,41627,1648.360053,189742,33,45.53,78.41,100.09,NA
2025-2026,May,31,UTTAR PRADESH,3130,HARDOI,878691,299.571485807711,14,124,88.991835,3893,377,34125,381052,125283,106112,213,446,0,1230.5149731,26317,27816,234857,316644,0,457671,597013,38018,1141.5231381,140475,18,47.39,77.04,100.07,NA
2025-2026,May,31,UTTAR PRADESH,3132,LUCKNOW,61422,290.39563549813,8,6,21.65094,305,250,10595,14705,9181,47651,44,223,0,64.3536182,1644,1759,49240,72844,0,130768,194595,10900,42.7026782,3911,12,53.45,50.87,100.02,NA
2025-2026,May,31,UTTAR PRADESH,3141,HAMIRPUR,709810,252.35262608461,18,39,19.55254,248,81,14214,244558,43044,40404,111,72,0,636.7010753,13305,17186,112825,182284,0,178344,286178,14462,617.1485353,107331,41,51.33,91.3,100,NA
2025-2026,May,31,UTTAR PRADESH,3143,FATEHPUR,557641,419.843499283075,14,31,38.05672,1604,341,15356,72532,24611,69228,43,120,0,342.5776069,5055,5279,149994,187546,0,266893,324432,16960,304.5208869,30374,22,49.04,65.98,100,NA
2025-2026,May,31,UTTAR PRADESH,3150,SULTANPUR,915009,259.741096289678,18,99,73.82354,1845,169,21823,707459,171844,73839,1892,593,0,1911.3853024,38185,40623,204949,281416,0,349649,480166,23668,1837.5617624,353642,26,41.36,72.53,100.02,NA
2025-2026,May,31,UTTAR PRADESH,3152,MAHARAJGANJ,1517897,266.362994368952,14,134,49.59302,2875,105,26784,523526,121611,74930,3398,1726,0,1444.0725499,36982,41264,226343,333796,0,374437,525989,29659,1394.4795299,278465,17,70.62,91.68,100,NA
2025-2026,May,31,UTTAR PRADESH,3159,BALLIA,240681,259.099573445191,15,51,51.40265,873,471,21115,208836,44495,43880,7073,7120,0,592.495835199999,13128,14153,152002,194346,0,317068,393942,21988,541.093185199999,99852,16,55.23,76.23,100.02,NA
2025-2026,May,31,UTTAR PRADESH,3160,GHAZIPUR,1009746,251.495169406078,14,64,39.00431,4844,470,22613,352083,83208,93687,3071,3402,0,924.4760473,23980,25912,279156,370366,0,462653,599166,27457,885.4717373,180414,20,35.01,82.01,100.07,NA
2025-2026,May,31,UTTAR PRADESH,3169,AURAIYA,283542,271.81299572652,19,33,44.6651,872,185,12337,337898,115518,43581,880,359,0,963.115776299997,17312,18318,84809,106546,0,140089,170283,13209,918.450676299997,133074,17,48.31,66.27,100,NA
2025-2026,May,31,UTTAR PRADESH,3170,KAUSHAMBI,219621,261.74199981273,14,22,13.6562,786,103,11153,85438,33906,49140,77,69,0,237.2833298,5873,6310,76057,106032,0,141893,187721,11939,223.6271298,43301,39,39.85,71.39,100.04,NA
2025-2026,May,31,UTTAR PRADESH,3180,KASHGANJ,150908,456.655394065093,9,16,40.4372,473,148,7620,12536,2488,25479,0,87,0,97.6835202,1339,1437,79042,112174,0,114043,155261,8093,57.2463202,3240,9,7.7,13,100.02,NA
2025-2026,May,31,UTTAR PRADESH,3183,SHAMLI,17902,278.780767405746,19,42,4.55913,447,88,4048,23182,3311,3424,0,52,0,69.1860875,1169,1470,16461,21312,0,47586,57479,4495,64.6269575,8927,12,53.24,70.93,100.22,NA
2025-2026,May,31,UTTAR PRADESH,3117,BULANDSHAHR,63863,248.714766844497,13,15,7.91,178,748,9849,20244,5733,9192,0,38,0,58.2598174,1490,1544,35040,43811,0,86829,106419,10027,50.3498174,7997,7,42.22,53.41,100,NA
2025-2026,May,31,UTTAR PRADESH,3122,ETAH,94853,269.490660698268,12,54,58.46275,1096,188,12033,118178,19505,20836,107,53,0,376.941423,9730,10257,82824,104529,0,146687,182931,13129,318.478673,48788,10,55.29,60.3,100.87,NA
2025-2026,May,31,UTTAR PRADESH,3127,SHAHJAHANPUR,568112,288.479335276838,12,134,0.1501,1054,388,18295,89872,23538,66979,180,82,0,259.4122482,7204,7723,160935,226285,0,342630,446956,19349,259.2621482,32963,21,33.99,36.4,100,NA
2025-2026,May,31,UTTAR PRADESH,3132,LUCKNOW,61422,312.008470073702,8,5,12.55984,294,265,10589,12347,7523,47627,44,223,0,51.0835258,1402,1507,49238,72811,0,130653,194353,10883,38.5236858,3215,12,51.52,47.89,100.03,NA
2025-2026,May,31,UTTAR PRADESH,3156,MAU,861902,278.388575521585,14,144,10.57734,1925,108,16456,339254,121518,69763,5455,2671,0,955.021717999998,22911,24954,141012,192229,0,250544,325492,18381,944.444377999998,186571,23,44.25,85.4,100.14,NA
2025-2026,May,31,UTTAR PRADESH,3170,KAUSHAMBI,219621,262.058916972902,13,19,8.1698,713,119,11158,66942,25497,49124,64,69,0,183.5972802,4823,5167,76017,105978,0,141455,187192,11871,175.4274802,33595,39,35.72,69.75,100.04,NA
2025-2026,May,31,UTTAR PRADESH,3171,CHANDAULI,1081868,292.915239304527,18,58,36.32985,1514,263,17542,541444,118604,60679,2120,1092,0,1622.3018383,28794,34655,139269,207772,0,203752,293342,19056,1585.9719883,217867,20,44.37,54.15,100.1,NA
2025-2026,May,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,178595,282.221561504574,12,22,15.77957,250,228,8808,59020,19345,35418,59,295,0,182.3467356,4694,5144,64916,89424,0,121926,160933,9058,166.5671656,30637,32,54.58,81.01,100.15,NA
2025-2026,May,31,UTTAR PRADESH,3120,AGRA,387337,273.766274958272,15,55,64.69106,198,207,14849,286378,76574,51000,1700,718,0,848.697442900001,18624,23107,117736,169714,0,186402,258851,15047,784.006382900001,117273,26,45.6,77.51,100.14,NA
2025-2026,May,31,UTTAR PRADESH,3126,PILIBHIT,436976,279.874106163065,12,167,99.82354,2095,137,15849,158379,29841,38922,592,585,0,543.0853506,12423,13954,137381,215149,0,248782,366061,17944,443.2618106,39160,21,31.01,53,100.07,NA
2025-2026,May,31,UTTAR PRADESH,3131,UNNAO,315660,272.381430940143,13,53,33.75496,896,101,19821,235209,75047,59893,406,285,0,674.4205999,17033,17903,121674,161855,0,273307,353178,20717,640.6656399,87910,24,42.01,63.18,100.01,NA
2025-2026,May,31,UTTAR PRADESH,3132,LUCKNOW,61422,285.699262471949,9,7,21.65094,313,194,10625,23172,14848,47662,69,223,0,87.8531731,2441,2606,49242,72866,0,130815,194691,10938,66.2022331,6392,12,57.51,62.55,100.31,NA
2025-2026,May,31,UTTAR PRADESH,3133,RAE BARELI,408467,263.741217481382,10,47,81.147835,1620,210,21460,127427,68376,125459,61,142,0,417.2253562,12372,13107,154646,243970,0,305347,440951,23080,336.0775212,57379,12,46.56,61.64,100.05,NA
2025-2026,May,31,UTTAR PRADESH,3134,FARRUKHABAD,159112,260.151808465493,14,20,20.12551,713,229,10278,101329,20616,22167,7,8,0,283.734736,6914,7236,69147,89858,0,113450,141148,10991,263.609226,28195,16,69.09,91,100.01,NA
2025-2026,May,31,UTTAR PRADESH,3137,KANPUR NAGAR,106747,243.240771690383,16,37,28.64962,773,157,9927,72244,23209,33137,390,853,0,204.3764831,4496,4772,55386,79149,0,119813,159747,10700,175.7268631,30559,24,14.37,38.97,100.16,NA
2025-2026,May,31,UTTAR PRADESH,3138,JALAUN,1261768,239.111067919304,22,274,48.93307,1893,86,22197,1178207,323782,82428,393,67,0,2866.15641,52877,66106,176708,259506,0,228269,328714,24090,2817.22334,478210,36,85.23,93.72,100.19,NA
2025-2026,May,31,UTTAR PRADESH,3143,FATEHPUR,557641,387.316085121735,12,46,38.05672,1737,58,15380,91469,32247,69351,65,120,0,392.3308699,7344,7683,150094,187996,0,267177,325275,17117,354.2741499,37911,23,51.53,69.08,100,NA
2025-2026,May,31,UTTAR PRADESH,3148,BARABANKI,1208436,273.483197626701,17,107,574.15462,1648,118,25496,643324,272079,121756,477,122,0,2333.5376663,36109,39988,203756,277765,0,379264,495678,27144,1759.3830463,219537,16,45.72,87.5,100,NA
2025-2026,May,31,UTTAR PRADESH,3157,AZAMGARH,1979393,265.906632167388,17,50,180.74051,2538,438,29679,1214808,421537,141506,2600,819,71.18463,3482.1801801,67946,72358,269022,368656,0,462948,644241,32217,3230.2550401,608157,24,71.68,92.06,100,NA
2025-2026,May,31,UTTAR PRADESH,3162,MIRZAPUR,663341,260.998663947674,14,81,61.26448,776,205,24937,223367,95806,95782,2729,2413,0,644.2493657,15058,17291,142683,216557,0,274533,395116,25713,582.9848857,120249,36,46.45,75.06,100.01,NA
2025-2026,May,31,UTTAR PRADESH,3166,HATHRAS,87405,249.069078833262,9,21,15.60932,485,111,6507,72647,24155,21590,7,51,0,196.5505337,8060,8777,47509,64876,0,81178,105208,6992,180.9412137,18004,5,49.39,65.33,100,NA
2025-2026,May,31,UTTAR PRADESH,3169,AURAIYA,283542,268.331254005284,21,34,44.6651,1122,166,12216,413204,139945,43664,1166,359,0,1153.42057479999,19000,20134,84973,106838,0,140304,170664,13338,1108.75547479999,160887,17,48.45,68.98,100,NA
2025-2026,May,31,UTTAR PRADESH,3171,CHANDAULI,1081868,274.711917969177,21,74,89.87354,1627,181,17923,962565,217357,60912,3792,1095,0,2734.1543132,44588,54224,140163,209008,0,204709,294592,19550,2644.2807732,389817,20,50.06,59.18,100.84,NA
2025-2026,May,31,UTTAR PRADESH,3177,CHITRAKOOT,227409,260.121626073839,18,90,42.69537,1479,29,11948,108722,40922,58000,49,27,0,325.504804299999,5954,6968,79723,132098,0,143066,229132,13427,282.809434299999,56183,56,54.31,61.63,100.81,NA
2025-2026,May,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,696631,266.823297495211,16,32,20.97176,1665,334,22407,300704,113845,75802,574,441,0,823.3200885,18172,19245,147698,198183,0,271743,348387,24072,802.3483285,150609,25,43.03,84.69,100.01,NA
2025-2026,May,31,UTTAR PRADESH,3182,HAPUR,9253,249.620650951949,8,2,0.1214,99,146,1326,5515,2333,4415,1,4,0,13.8879789,627,683,8189,9678,0,16833,20523,1425,13.7665789,2469,5,67.43,100,101.46,NA
2025-2026,May,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,56445,240.31106930437,10,7,13.56284,1096,177,4357,38670,8972,11315,73,76,0,106.4911305,3527,4016,31492,40847,0,78648,96335,5453,92.9282904999999,14163,8,62.74,71.54,100.04,NA
2025-2026,May,31,UTTAR PRADESH,3122,ETAH,94853,259.637994020237,13,72,74.85193,1187,87,12249,199339,36510,20857,185,53,0,592.4117109,14945,15883,82859,104625,0,147125,183582,13436,517.5597809,78401,10,60.23,70.56,100.77,NA
2025-2026,May,31,UTTAR PRADESH,3127,SHAHJAHANPUR,568112,273.450745818969,13,169,16.88633,1252,321,18306,140396,38387,67020,198,82,0,400.8002391,10301,11108,161007,226438,0,343502,448121,19558,383.9139091,45552,21,42.7,45.12,100.16,NA
2025-2026,May,31,UTTAR PRADESH,3134,FARRUKHABAD,159112,258.986962643951,14,19,20.12551,705,247,10248,94737,19658,22139,7,8,0,265.4819888,6596,6891,69147,89716,0,113450,140984,10953,245.3564788,26336,17,70.16,90.44,100.02,NA
2025-2026,May,31,UTTAR PRADESH,3136,KANPUR DEHAT,203826,284.484790115389,13,28,57.26406,1433,182,14319,58151,14159,44724,23,107,0,222.6948103,4341,4675,78593,107446,0,158917,206575,15752,165.4307503,26734,29,19.03,38.58,100.03,NA
2025-2026,May,31,UTTAR PRADESH,3152,MAHARAJGANJ,1517897,262.177489337406,15,169,49.59302,3213,67,26729,726840,171988,75173,4483,1729,0,1955.2038835,47840,53550,226371,334502,0,374750,527358,29942,1905.6108635,388016,17,69.83,94.05,100,NA
2025-2026,May,31,UTTAR PRADESH,3161,VARANASI,270176,260.383321636481,12,44,29.86531,1324,67,10590,123680,43381,44125,1128,815,0,351.9074022,10054,11459,77022,120261,0,160940,227825,11914,322.0420922,66178,21,49.11,59.12,100,NA
2025-2026,May,31,UTTAR PRADESH,3162,MIRZAPUR,663341,264.415976141059,14,81,61.26448,758,230,22810,204284,87546,95777,2525,2413,0,601.4240127,13916,15932,142675,216542,0,274524,395100,23568,540.1595327,109293,38,45.03,73.78,100.02,NA
2025-2026,May,31,UTTAR PRADESH,3172,KUSHI NAGAR,684745,278.479278740145,14,183,94.27365,2919,186,24459,526537,132362,66631,3232,1798,0,1560.5700899,35972,40789,182189,256025,0,383322,516034,27378,1466.2964399,224875,17,62.96,78.79,100.01,NA
2025-2026,May,31,UTTAR PRADESH,3181,AMETHI,419696,273.659791582296,15,56,44.81231,765,82,16742,170379,48918,54154,76,12,0,511.071126299999,10858,11627,129210,178060,0,230883,302048,17507,466.2588163,74185,24,34.22,60.03,100.02,NA
2025-2026,May,31,UTTAR PRADESH,3182,HAPUR,9253,244.968439063438,9,1,0.1214,99,173,1315,4997,2044,4415,1,4,0,12.3624729,554,606,8189,9678,0,16829,20514,1414,12.2410729,2266,5,68.27,100,101.63,NA
2025-2026,May,31,UTTAR PRADESH,3115,MEERUT,70211,260.030169114741,15,24,8.22709,1373,192,3790,60728,30981,11847,636,138,0,166.1382111,3815,4033,22370,26613,0,47693,55831,5163,157.9111211,23154,15,31.34,74.98,100.21,NA
2025-2026,May,31,UTTAR PRADESH,3122,ETAH,94853,252.17153891348,12,69,74.85193,1162,110,12205,175312,32737,20855,171,53,0,516.9388983,13817,14687,82850,104603,0,147054,183486,13367,442.0869683,68034,10,58.51,67.94,100.72,NA
2025-2026,May,31,UTTAR PRADESH,3127,SHAHJAHANPUR,568112,280.910160099199,13,160,16.88633,1167,346,18317,127421,34489,67008,187,82,0,374.8248651,9520,10259,160959,226379,0,343445,448036,19484,357.9385351,41866,21,40.79,43.38,100.07,NA
2025-2026,May,31,UTTAR PRADESH,3130,HARDOI,878691,290.974500411364,15,137,88.991835,4244,355,33885,446077,143665,106153,234,446,0,1386.9621572,29571,31344,234894,316768,0,457920,597496,38129,1297.9703222,162738,18,48.66,78.77,100.06,NA
2025-2026,May,31,UTTAR PRADESH,3133,RAE BARELI,408467,278.889147609148,10,34,81.147835,1433,267,21471,85137,43820,125424,55,142,0,318.5856886,8461,8963,154621,243893,0,305229,440740,22904,237.4378536,36585,12,43.62,54.25,100.02,NA
