fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2022-2023,Feb,31,UTTAR PRADESH,3160,GHAZIPUR,7561169,206.322711265076,38,223,6745.253488557,28670,0,32237,7405152,1831709,107073,71999,3564,713.88916,22737.653028257,190225,222896,291985,390952,4470,461572,621337,60907,15278.5103797,3095043,55,54.48,53.14,123.94,NA
2022-2023,Feb,31,UTTAR PRADESH,3170,KAUSHAMBI,2137568,205.365231485271,40,110,3970.510592914,9547,45,18606,2125794,1022986,67713,1389,76,231.2747,8567.427061914,52280,64039,97889,138026,2206,137123,225304,28153,4365.641769,975423,64,64.97,71.53,101.91,NA
2022-2023,Feb,31,UTTAR PRADESH,3172,KUSHI NAGAR,5430431,208.150862873616,41,351,5624.234228266,20826,1,28527,5379293,1430541,83737,32884,1959,714.92246,17536.201484266,128787,154534,222868,302356,5748,422185,600223,49353,11197.044796,2066533,27,58.12,58.5,107.4,NA
2022-2023,April,31,UTTAR PRADESH,3115,MEERUT,31478,181.446007655631,16,5,0,57,392,3931,29782,13669,13247,37,151,0,54.03825,1853,2015,24989,29736,0,57717,83985,3988,54.03825,10932,17,17.53,28.55,105.05,NA
2022-2023,April,31,UTTAR PRADESH,3123,MAINPURI,258427,94.2561317726866,15,25,0.2525,2537,166,19260,252374,67193,46497,526,297,0,238.13047,15963,17137,122890,161305,0,181575,266508,21797,237.87797,71555,28,51.66,49.4,110.67,NA
2022-2023,April,31,UTTAR PRADESH,3127,SHAHJAHANPUR,213671,112.7739125299,13,37,0,2611,314,20956,203178,66989,81046,49,72,0,229.13178,14924,16412,188321,257587,1,289062,512561,23567,229.13178,35551,33,25.38,20.45,107.95,NA
2022-2023,April,31,UTTAR PRADESH,3132,LUCKNOW,77535,125.378368789487,10,18,0,696,112,8890,73283,47076,72594,147,300,0,91.88103,6682,7388,79540,112383,0,166767,333154,9586,91.88103,23205,31,43.19,12.73,101.7,NA
2022-2023,April,31,UTTAR PRADESH,3146,BAHRAICH,987600,112.483257966781,19,41,0,4780,86,51316,983239,212525,79698,12647,2111,0,1105.9792608,50427,57183,256423,325559,1,428408,725790,56096,1105.9792608,393450,54,25.56,29.91,100.02,NA
2022-2023,April,31,UTTAR PRADESH,3149,AYODHYA,296605,136.480761215388,13,22,0,1391,83,19392,287908,120258,91855,331,359,0,392.93903,21122,22478,172259,237637,0,254015,404552,20783,392.93903,123375,42,46.03,32,100.44,NA
2022-2023,April,31,UTTAR PRADESH,3160,GHAZIPUR,448676,70.0145414872994,16,48,0,1604,192,39442,439508,127688,105917,6373,3474,0,307.719511,26260,29073,286254,384582,0,444898,703282,41046,307.719511,194995,56,52.8,22.66,121.09,NA
2022-2023,April,31,UTTAR PRADESH,3162,MIRZAPUR,410515,118.21967753756,15,34,0,2302,55,32561,403892,187539,125262,4885,3066,0,477.47982,25907,32287,191199,287853,0,316842,599852,34863,477.47982,186334,60,63.09,44.05,102.92,NA
2022-2023,April,31,UTTAR PRADESH,3175,BALRAMPUR,462584,99.9281816149969,16,28,5.1228,391,48,26299,460843,120986,39211,8022,2850,0,465.63483,27708,29374,127811,153330,0,208690,327817,26690,460.51203,165991,45,59.5,51.22,100.64,NA
2022-2023,April,31,UTTAR PRADESH,3179,MAHOBA,62273,104.034486853265,13,4,0.546,755,54,12544,58950,18236,31543,68,113,0,61.87433,4291,5925,55511,101884,0,77697,214216,13299,61.32833,22592,53,61.05,40.2,101.71,NA
2022-2023,April,31,UTTAR PRADESH,3180,KASHGANJ,97225,106.102315644086,11,23,0,558,227,6860,92674,17675,28653,64,72,0,98.32926,7793,8267,88027,123301,0,121757,205400,7418,98.32926,20540,13,30.3,44.19,100.99,NA
2022-2023,April,31,UTTAR PRADESH,3182,HAPUR,1428,171.466216216216,9,1,0,15,252,1061,888,423,4337,0,4,0,1.52262,91,92,9019,9992,0,18972,23000,1076,1.52262,106,22,0,0.76,99.32,NA
2022-2023,May,31,UTTAR PRADESH,3110,MORADABAD,620935,116.666209331151,20,60,0,1800,107,13016,584108,120360,37691,642,122,54.99957,736.456232,29157,32504,126557,171449,6,188195,306770,14816,681.456662,148195,29,67.09,63.01,100.22,NA
2022-2023,May,31,UTTAR PRADESH,3115,MEERUT,122230,111.459272315246,19,12,0,76,177,4553,119145,49567,13290,815,152,2.29758,135.09573,6128,6756,25113,29875,0,57956,84107,4629,132.79815,45037,14,30.3,53.44,103.01,NA
2022-2023,May,31,UTTAR PRADESH,3120,AGRA,826761,115.49997976689,18,93,0.364,2369,27,17207,815495,257696,51461,4394,789,102.63296,1044.89352,43480,52836,117407,163564,1,194980,304731,19576,941.89656,271267,27,69.85,69.42,100.24,NA
2022-2023,May,31,UTTAR PRADESH,3122,ETAH,384811,145.580203363253,16,29,0,2858,29,13245,372437,81722,24021,123,35,50.77219,592.966732,22461,24410,88548,111387,0,159057,243006,16103,542.194542,103299,32,63.63,58.34,103.59,NA
2022-2023,May,31,UTTAR PRADESH,3130,HARDOI,1152490,146.302889237792,20,60,0,2856,164,45950,1112058,416059,116682,980,419,93.58512,1720.558104,54665,57018,265633,320776,0,469795,860584,48806,1626.972984,214613,28,50.04,44.82,101.64,NA
2022-2023,May,31,UTTAR PRADESH,3137,KANPUR NAGAR,413381,136.43307821428,18,85,0,666,9,14815,409874,187731,41713,4717,1105,42.80283,602.006545,22615,25868,69187,96462,3,117535,284335,15481,559.203715,108828,36,85.66,84.5,101.56,NA
2022-2023,May,31,UTTAR PRADESH,3144,PRATAPGARH,1091547,127.16390768733,21,61,0,8631,96,60136,1056973,462873,104976,4118,488,108.10335,1452.19152,48394,51883,214969,246641,6,382622,591744,68767,1344.08817,537011,54,70.47,43.13,108.32,NA
2022-2023,May,31,UTTAR PRADESH,3150,SULTANPUR,1379968,145.193355380175,24,74,0,13257,11,21187,1354389,433562,66554,2966,334,128.15332,2094.636154,55995,61315,178804,213590,44,275926,532416,34444,1966.482834,580136,53,54.75,42.53,101.26,NA
2022-2023,May,31,UTTAR PRADESH,3160,GHAZIPUR,1494951,104.101287155169,20,101,0,2718,68,40167,1474492,396759,106290,16272,3502,113.26482,1648.229971,70852,80177,288309,386870,14,449160,698601,42885,1534.965151,610963,54,67.31,52.5,119.8,NA
2022-2023,May,31,UTTAR PRADESH,3162,MIRZAPUR,972649,146.835293023781,21,63,0,3597,9,32471,957209,427215,125469,10079,3073,95.63452,1501.15516,45424,57888,191684,288436,25,317933,595891,36068,1405.52064,450161,59,71.6,57.93,102.03,NA
2022-2023,May,31,UTTAR PRADESH,3171,CHANDAULI,844345,105.673528831486,20,82,0,1998,64,28835,831244,281009,65366,5127,925,117.28027,995.685138,39974,49966,132264,200184,16,216762,495399,30833,878.404868,302865,38,69.7,62.97,105.19,NA
2022-2023,May,31,UTTAR PRADESH,3172,KUSHI NAGAR,1846252,142.316160411908,22,215,0.004,1682,3,40062,1820987,501972,83532,11277,1938,175.42682,2766.9896,79357,92145,221085,300334,50,414824,638189,41744,2591.55878,710927,25,71.54,71.8,103.7,NA
2022-2023,May,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,410174,151.501957695826,19,16,0,1761,36,18412,401237,166631,40569,1558,355,58.41209,666.294,20091,23787,71824,98565,4,125151,300153,20173,607.88191,189899,60,75.08,62.11,111.5,NA
2022-2023,May,31,UTTAR PRADESH,3179,MAHOBA,182064,138.559165569736,20,7,0.546,901,14,12648,174730,51219,31577,259,113,41.54044,284.19087,8377,12020,55683,102127,6,78143,210726,13549,242.10443,68996,52,73.55,60.3,100.88,NA
2022-2023,May,31,UTTAR PRADESH,3184,SAMBHAL,422320,120.643871596459,15,69,1.6344,2855,138,14659,430985,119757,40278,79,27,47.44614,569.03753,27011,29561,100829,128491,1,180481,295571,17514,519.95699,101962,24,64.05,61.59,101.66,NA
2022-2023,Sep,31,UTTAR PRADESH,3127,SHAHJAHANPUR,2642369,195.171515590282,29,213,4549.198041896,9256,0,20785,2556753,796279,81624,628,72,378.12514,9917.376761896,87012,99129,190892,260410,1134,296264,498111,30041,4990.05358,352801,28,58.33,62.76,113.65,NA
2022-2023,Sep,31,UTTAR PRADESH,3130,HARDOI,4733050,200.084989032868,36,171,4300.759492129,16887,3,38901,4584608,1614580,117164,5656,420,421.16029,13895.032196129,124019,132577,267065,322375,2052,473742,825583,55788,9173.112414,862727,26,58.7,65.14,105.72,NA
2022-2023,Sep,31,UTTAR PRADESH,3132,LUCKNOW,1017226,204.024205733135,31,69,2559.571678145,4399,5,9279,980999,653934,73010,2755,308,173.54816,4734.595256145,30828,35967,80157,113100,885,167735,331479,13678,2001.475418,293598,26,61.96,65.53,100.79,NA
2022-2023,Sep,31,UTTAR PRADESH,3144,PRATAPGARH,4746065,189.313118703018,38,127,3684.211685857,29764,58,47007,4608855,1922206,106066,14500,499,440.64987,12850.028692857,118290,127803,218268,250062,2731,388410,577400,76771,8725.167137,2193339,51,63.04,76.18,107.91,NA
2022-2023,Sep,31,UTTAR PRADESH,3159,BALLIA,3954411,203.08736744187,37,152,2573.448649632,16225,9,31354,3944213,849487,56214,157234,9311,408.1514,10991.798397632,104769,118236,183991,230747,2989,369255,538976,47579,8010.198348,1631719,39,78.83,79.5,100.39,NA
2022-2023,Sep,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,8545,196.169428434198,19,0,0,35,5,237,8328,2507,384,125,18,0,16.33699,431,441,968,1088,0,16967,19771,272,16.33699,1418,9,0.54,93.22,105.81,NA
2022-2023,Sep,31,UTTAR PRADESH,3166,HATHRAS,1106383,198.581339269255,32,30,597.761392112,2333,8,7912,1079529,366384,26931,890,51,124.72091,2866.225448112,33383,38825,61259,80583,685,97297,142533,10245,2143.743146,200081,10,84.35,90.35,105.86,NA
2022-2023,Sep,31,UTTAR PRADESH,3172,KUSHI NAGAR,3944162,214.924933144991,34,296,4514.714338199,16607,1,28148,3842644,1047447,83637,22240,1940,459.65885,13233.173236199,110663,131394,221942,301293,2146,416980,623934,44755,8258.800048,1475149,24,66.81,69.23,105.99,NA
2022-2023,Sep,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,3525381,203.882464453462,35,103,4521.255828018,19302,0,31083,3442037,1316900,90993,10506,516,313.50466,11852.470351018,96157,112551,167079,223132,2300,282581,473681,50385,7017.709863,1509907,46,80.68,77.3,101.11,NA
2022-2023,June,31,UTTAR PRADESH,3109,BIJNOR,1585320,168.594513417132,17,159,277.86939,1302,21,21972,1551822,613843,120788,4705,689,134.8894,3029.04554,89973,106264,194538,278225,234,277678,446090,23274,2616.28675,430372,22,52.97,57.55,102.25,NA
2022-2023,June,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,326762,163.105621827411,25,12,20.29232,335,20,5279,315200,84727,14420,405,104,19.96696,554.3682,12257,13027,41498,47012,16,107153,142352,5614,514.10892,103010,9,74.63,80.91,109.08,NA
2022-2023,June,31,UTTAR PRADESH,3123,MAINPURI,1140636,156.310460185976,26,53,101.72013,5525,17,18795,1118852,316147,46723,2446,300,106.66351,1957.26635,41458,45504,124061,162698,62,184180,266100,24320,1748.88271,292895,25,75.03,77.56,110.3,NA
2022-2023,June,31,UTTAR PRADESH,3126,PILIBHIT,1531151,159.949640049328,21,201,210.97259,3821,12,13412,1500150,278753,47476,4223,600,131.93468,2742.3917952,68369,81954,163313,244792,138,229936,398698,17233,2399.4845252,267798,22,61.71,70.89,101.86,NA
2022-2023,June,31,UTTAR PRADESH,3132,LUCKNOW,463159,173.309730733353,20,53,100.53414,1347,12,10825,448106,302160,72783,1207,308,74.15467,951.300112,21588,24395,79832,112726,7,167222,332342,12172,776.611302,138127,27,56.75,51.06,100.66,NA
2022-2023,June,31,UTTAR PRADESH,3143,FATEHPUR,1616618,162.535145369478,28,100,229.2576064,8345,3,24319,1577360,644444,87812,784,78,188.45055,2981.4725254,56192,61950,167837,212493,130,283396,478130,32664,2563.764369,679595,59,67.66,66.33,100.45,NA
2022-2023,June,31,UTTAR PRADESH,3149,AYODHYA,1625645,161.309639018149,25,72,222.85292,3855,2,20413,1594540,659284,92335,2260,360,227.3318,3022.331438,63733,70687,173518,239117,104,256614,401878,24268,2572.146718,726639,39,67.12,64.33,100.35,NA
2022-2023,June,31,UTTAR PRADESH,3154,GORAKHPUR,2692462,169.994021804576,29,107,116.8553,9462,58,31472,2649077,960939,96404,3580,345,208.07167,4828.199503,88642,95816,222225,273310,261,355887,539123,40934,4503.272533,1180553,51,73.69,69.52,100.2,NA
2022-2023,June,31,UTTAR PRADESH,3172,KUSHI NAGAR,3230125,174.485723686109,30,277,205.81445,2047,1,40799,3188316,871093,83576,18444,1940,238.25413,6007.224826,104031,123030,221652,300945,607,416246,637622,42846,5563.156246,1240117,25,78.39,79.26,105.58,NA
2022-2023,Oct,31,UTTAR PRADESH,3109,BIJNOR,3386992,204.244971160365,25,233,3517.011584192,5164,6,23583,3141510,1249139,121131,9672,694,274.51164,10207.899417692,121825,148625,196138,280116,2067,281183,435363,28747,6416.3761935,864077,27,51.75,60.85,104.14,NA
2022-2023,Oct,31,UTTAR PRADESH,3111,RAMPUR,2855608,207.929678017626,38,106,2975.346538631,5170,3,16569,2601043,499119,35829,1421,58,255.12346,8638.810333631,66772,73405,115176,140776,1591,174884,249264,21739,5408.340335,524752,20,58.98,64.2,102.32,NA
2022-2023,Oct,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,858973,198.499377073238,40,18,308.263625819,1487,0,5706,785004,216285,14684,717,104,35.81039,1902.302065819,19578,21209,42559,48333,746,109405,142952,7193,1558.22805,260886,9,69.52,83.57,110.46,NA
2022-2023,Oct,31,UTTAR PRADESH,3117,BULANDSHAHR,487795,202.792286661886,22,28,587.654000803,986,66,8326,446240,79644,10793,419,54,22.44106,1515.035360803,19682,20767,46390,52404,217,77535,135485,9312,904.9403,102250,13,72.82,82.56,104.26,NA
2022-2023,Oct,31,UTTAR PRADESH,3124,BUDAUN,3357825,204.868498662627,37,337,2387.10756906,6115,3,22441,3060851,563914,39600,1664,168,376.19779,9034.02484906,81969,90090,152788,184003,2786,239208,408656,28556,6270.71949,674317,20,72.98,77.09,100.29,NA
2022-2023,Oct,31,UTTAR PRADESH,3129,SITAPUR,7399278,209.553356654596,37,446,9178.36991991,27626,3,46293,6831534,2724441,240067,4581,320,766.83006,24260.90878791,182718,229079,392483,571112,6383,670937,1233457,73919,14315.708808,2053448,56,52.9,53.68,108.97,NA
2022-2023,Oct,31,UTTAR PRADESH,3130,HARDOI,5376484,205.837657028854,38,174,4300.759492129,18502,3,38120,5037450,1762325,117301,6178,422,440.64917,15110.377716129,129184,138446,267377,322726,3092,474995,804747,56622,10368.969054,951413,26,58.42,64.49,105.65,NA
2022-2023,Oct,31,UTTAR PRADESH,3131,UNNAO,3100527,206.343686222988,38,147,1781.223803853,6049,1,21065,2845167,1080788,85575,3298,396,372.63359,8024.679860853,73031,81777,174238,219609,2622,269113,392182,27114,5870.822467,880598,33,76.19,80.41,100.44,NA
2022-2023,Oct,31,UTTAR PRADESH,3134,FARRUKHABAD,2142473,199.620992283221,42,80,2141.287493789,6096,6,15003,2041655,445573,23095,615,0,208.1719,6425.031363789,47739,50747,79109,90401,2478,117790,163118,21099,4075.57197,377119,34,80.57,80.88,103.16,NA
2022-2023,Oct,31,UTTAR PRADESH,3139,JHANSI,3423957,204.149361250043,52,175,3219.020318838,8424,0,15580,3211601,1035838,69762,26994,1653,235.35491,10010.838156238,60986,88690,123376,196796,8042,179023,353603,24004,6556.4629274,1213925,34,80.15,81.88,100.91,NA
2022-2023,Oct,31,UTTAR PRADESH,3141,HAMIRPUR,2906991,198.71666826294,45,79,3424.373245692,6037,0,16126,2745979,588992,47284,594,51,186.38794,9067.479165692,60914,88428,118937,195181,3964,171683,352775,22163,5456.71798,1118137,53,73.6,86.33,105.51,NA
2022-2023,Oct,31,UTTAR PRADESH,3142,BANDA,2193121,200.835979242429,36,34,4491.896038254,17289,2,19364,2069799,573647,68938,794,23,213.43033,8862.227458254,57306,78428,150635,248717,1671,270572,545489,36653,4156.90109,956982,68,73.8,61.67,101.86,NA
2022-2023,Oct,31,UTTAR PRADESH,3145,PRAYAGRAJ,5120411,205.673022817486,36,235,4799.830928377,36028,2,33030,4780325,2424204,192502,2806,174,624.63692,15256.306776377,129805,161971,278996,395434,5024,475015,762437,69058,9831.838928,2112964,64,68.71,57.21,103,NA
2022-2023,Oct,31,UTTAR PRADESH,3149,AYODHYA,3482914,208.17434362203,37,109,2924.796283874,11059,0,16526,3236108,1310601,92689,4409,363,455.71121,10117.254081774,85432,97583,174354,240116,2728,257852,398164,27585,6736.7465879,1437374,38,65.59,66.78,100.51,NA
2022-2023,Oct,31,UTTAR PRADESH,3161,VARANASI,1598842,207.090844569239,30,124,1963.664743367,8915,4,15953,1493649,582403,55074,8888,967,209.41215,5266.287222367,49536,62473,95545,146842,728,181558,312182,24868,3093.210329,728980,42,53.74,59.98,101.31,NA
2022-2023,Oct,31,UTTAR PRADESH,3166,HATHRAS,1247342,204.917857521753,33,30,597.761392112,2433,8,8079,1149958,389565,26976,931,51,130.57082,3084.801508112,34037,39639,61376,80713,1014,97584,141193,10512,2356.469296,214255,11,83.95,89.61,105.8,NA
2022-2023,Oct,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,1513367,204.565464087002,35,45,1184.831856845,7114,14,14956,1417342,598863,40897,5061,355,168.21801,4252.442106845,39807,49648,72603,99468,946,126955,267506,22070,2899.39224,677950,58,79.86,74.74,107.53,NA
2022-2023,Oct,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,3951851,206.38111525018,37,106,4521.255828018,20710,0,30559,3646016,1389801,91015,11270,516,342.79058,12388.734891018,98532,115635,167291,223363,3061,283306,469420,51269,7524.688483,1597682,46,76.79,73.61,101.13,NA
2022-2023,Oct,31,UTTAR PRADESH,3184,SAMBHAL,2064371,196.519201833943,32,178,1797.919426683,9354,50,11443,2026671,590262,40671,581,27,176.90733,5957.624429683,61796,71646,102907,130807,1593,184099,279744,20797,3982.797673,501613,21,72.84,76.91,102.03,NA
2022-2023,Nov,31,UTTAR PRADESH,3109,BIJNOR,3535914,202.191732071882,27,252,3517.011584192,5562,6,23730,3453904,1370164,121169,10570,700,274.51164,10775.031545892,126798,155377,196238,280241,2577,281406,430439,29292,6983.5083217,951567,28,50.73,59.37,104.85,NA
2022-2023,Nov,31,UTTAR PRADESH,3110,MORADABAD,2871354,198.498081368015,40,144,2186.731758015,7254,3,13024,2743830,560205,37869,2018,122,220.96341,7854.145074015,67882,79578,127842,172977,2775,190289,296268,20278,5446.449906,707678,27,81.25,84.06,101.25,NA
2022-2023,Nov,31,UTTAR PRADESH,3121,FIROZABAD,2770060,200.22664170842,39,88,2109.514904235,9217,6,14876,2733098,835795,29887,7748,104,147.26346,7729.168704235,68414,75742,86314,95406,2573,147879,233304,24093,5472.39034,1000811,22,74.69,77.82,100.19,NA
2022-2023,Nov,31,UTTAR PRADESH,3130,HARDOI,5702546,205.815444585472,41,178,4300.759492129,20557,2,37493,5547381,1931986,117501,6893,422,440.64917,16158.775530129,134989,144959,267741,323124,5438,476526,772817,58050,11417.366868,1051370,26,57.46,62.54,105.35,NA
2022-2023,Nov,31,UTTAR PRADESH,3135,ETAWAH,2180269,205.819648956495,39,72,2035.172695501,8955,0,12374,2128739,783649,45099,2100,126,224.69158,6641.227412501,54177,60934,97639,119394,3309,156361,225599,21329,4381.363137,538229,27,60.42,76.2,100.94,NA
2022-2023,Nov,31,UTTAR PRADESH,3143,FATEHPUR,3736302,201.262486398401,41,172,5298.988262876,16957,0,19929,3643873,1422068,88066,1795,78,438.62296,13071.360623876,87964,98460,168637,213361,2829,285624,428227,36886,7333.749401,1455327,55,60.5,74.99,101.24,NA
2022-2023,Nov,31,UTTAR PRADESH,3144,PRATAPGARH,5793021,203.19650118178,44,135,3684.211685857,36897,55,42663,5688878,2339336,106187,17339,499,472.21693,15716.029668357,129152,139755,218877,250678,6804,389787,562464,79560,11559.6010525,2692365,50,61.73,77.98,107.08,NA
2022-2023,Nov,31,UTTAR PRADESH,3161,VARANASI,1663944,205.25891424571,31,130,1963.664743367,10217,4,15052,1635545,633793,55086,9777,967,209.41215,5530.178802367,51172,64803,95613,146913,1381,181729,306497,25269,3357.101909,797009,42,52.96,59.02,101.28,NA
2022-2023,Nov,31,UTTAR PRADESH,3167,AMROHA,2820921,200.439560272107,39,177,1159.842563988,10895,1,11573,2769349,699391,44137,730,52,198.46896,6909.182481988,70729,85406,113755,159080,4755,161194,272063,22468,5550.870958,638543,16,82.12,84.73,101.64,NA
2022-2023,Nov,31,UTTAR PRADESH,3175,BALRAMPUR,3503303,200.673474285885,41,96,2291.419962596,10722,1,21195,3404881,856391,39639,51227,2885,424.98833,9549.101290596,81269,90207,130031,155730,3317,212520,303565,31917,6832.692998,1291463,41,73.64,76.57,100.7,NA
2022-2023,Nov,31,UTTAR PRADESH,3180,KASHGANJ,2044017,201.297637727383,38,199,3308.662365366,3933,0,7222,2004104,424459,28849,1144,75,166.99815,7509.874524966,52088,60783,89315,124749,1644,124455,197243,11155,4034.2140096,450192,12,44.16,55.83,101.12,NA
2022-2023,Nov,31,UTTAR PRADESH,3182,HAPUR,185242,194.420271350535,34,10,2.5578718,161,0,1565,180136,75870,4704,0,4,3.57227,356.3510418,5183,5594,9800,10827,60,20263,24465,1726,350.2209,63113,16,32.16,52.66,105.16,NA
2022-2023,Dec,31,UTTAR PRADESH,3109,BIJNOR,3876227,203.926914169315,28,264,4552.371767725,7078,6,23164,3789414,1498412,121202,11184,708,418.7265,12698.733303025,131175,161487,196369,280399,4345,282129,420509,30242,7727.6350353,1044356,28,48.58,57.23,104.94,NA
2022-2023,Dec,31,UTTAR PRADESH,3118,ALIGARH,3189854,205.759654922174,34,203,3235.694243082,12728,1,21981,3117007,782980,43864,3601,233,202.65307,9851.890160182,91147,102809,138466,167845,3030,236677,306079,34709,6413.5428471,723669,24,73.59,80.68,102.77,NA
2022-2023,Dec,31,UTTAR PRADESH,3131,UNNAO,3525918,207.216076571907,43,191,2560.198274166,6780,1,22053,3429195,1295379,85646,4057,396,570.98148,10237.023091166,78539,88323,174383,219780,5126,269820,366804,28833,7105.843337,1063756,34,73.3,77.27,100.47,NA
2022-2023,Dec,31,UTTAR PRADESH,3137,KANPUR NAGAR,1511075,200.323449131946,38,158,768.78445382,5887,0,12330,1493570,651869,41974,18258,1106,279.05529,4039.81068302,39191,46734,69770,97188,2044,118987,224075,18217,2991.9709392,357458,35,76.3,86.32,108.96,NA
2022-2023,Dec,31,UTTAR PRADESH,3147,GONDA,4814740,208.137533591078,43,135,2950.942959427,13345,6,27527,4655254,1222738,62774,4755,223,699.3131,13339.586917427,107775,116103,204002,234496,6025,393309,467112,40872,9689.330858,1831664,38,72.5,74.72,103.31,NA
2022-2023,Dec,31,UTTAR PRADESH,3148,BARABANKI,6180614,202.103167939762,47,190,10176.672989557,15739,0,29460,6063436,2611250,145316,797,49,750.88281,23181.952041557,126767,151675,236178,320557,12209,383934,582964,45199,12254.396242,2000931,38,56.84,59.2,100.66,NA
